date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-19	07:41:40	DarshanDevaiahB		3	11	21	Karnataka reported 127 new #COVID19 cases on Tuesday(12pm). With this, the total number of positive persons in the state has gone up to 1,373. It includes 40 deaths and 530 discharges. @IndianExpress	@IndianExpress	#COVID19	1262649610469666818	https://twitter.com/DarshanDevaiahB/status/1262649610469666818	karnataka reported new covid19 case total number positive person state gone includes death discharge USER_MENTION		[{'score': 0.52966, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.587989, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.868746, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0		1.0			
2020-05-19	09:08:02	Jaykishan576		0	0	0	Literally @mybmc valo ko hum 3din se call kar rahe hai ki their is an aged man in santacruz east , who is waiting to test for covid 19 bhai koi response nai app logoko ka and the local dr wasn't treating because he was getting the symptoms of covid helplinenumbers of no use – at Virar Railway Station	@mybmc		1262671344015044608	https://twitter.com/Jaykishan576/status/1262671344015044608	literally USER_MENTION valo ko hum se call kar rahe hai ki aged man santacruz east waiting test covid bhai koi response nai app logoko ka local dr wasnt treating getting symptom covid helplinenumbers use virar railway station		[]							
2020-05-19	09:33:40	sahilsharmareal		0	0	4	Support migrant workers #migrantworkers #lockdown #supportmigrantworkers #VaishnaviProductionHouse #VPH #SahilSharma #ShaileshBhatt #SingerShaileshBhatt #OmiUmeshBhatt @HouseVaishnavi @sahilsharmareal @shaileshbhatt02 @omiumeshbhatt86	@HouseVaishnavi @sahilsharmareal @shaileshbhatt02 @omiumeshbhatt86	#migrantworkers #lockdown #supportmigrantworkers #VaishnaviProductionHouse #VPH #SahilSharma #ShaileshBhatt #SingerShaileshBhatt #OmiUmeshBhatt	1262677795945078784	https://twitter.com/sahilsharmareal/status/1262677795945078784	support migrant worker migrantworkers lockdown supportmigrantworkers vaishnaviproductionhouse vph sahilsharma shaileshbhatt singershaileshbhatt omiumeshbhatt USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[]							
2020-05-19	09:48:36	lostsoulcyclist		0	0	0	@PMOIndia @narendramodi sir with due respect kindly enforce earlier lockdown in delhi as @ArvindKejriwal is only playing for vote not in any direction for public health Saw condition of buses how people are boarding. Number will surpass Maharashtra if this continues &amp; death toll.	@PMOIndia @narendramodi @ArvindKejriwal		1262681551709429761	https://twitter.com/lostsoulcyclist/status/1262681551709429761	USER_MENTION USER_MENTION sir due respect kindly enforce earlier lockdown delhi USER_MENTION playing vote direction public health saw condition bus people boarding number surpass maharashtra continues death toll		[{'score': 0.533659, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-19	10:45:02	CapriDips		1	49	23	Our PM promotes AYUSH Therapies for healthy life and to fight Corona virus. But we AYUSH PGs have no respect by our Dept of AYUSH, Karnataka. Our COVID duties doesn't make any difference for them. We get only 25,000/- stipend. Need Equality &amp; Justice.@sriramulubjp @narendramodi	@sriramulubjp @narendramodi		1262695757288624133	https://twitter.com/CapriDips/status/1262695757288624133	pm promotes ayush therapy healthy life fight corona virus ayush pgs respect dept ayush karnataka covid duty doesnt make difference get stipend need equality justice.USER_MENTION USER_MENTION		[{'score': 0.690362, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-19	11:17:34	OfficialShunan	profEuLOGist	1	0	1	Frankly I am enjoying this lockdown a lot - ver productive, maybe was impacted long time ago... I am just glad this has clearly exposed a broken system			1262703943466938369	https://twitter.com/OfficialShunan/status/1262703943466938369	frankly enjoying lockdown lot ver productive maybe impacted long time ago glad clearly exposed broken system		[{'score': 0.598959, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.698634, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-19	13:12:18	kanthaliya	i_namanmathur	0	0	0	So in UK there is one imperial institute which has done study during the initial stage of Corona. They have made big goofup and earned world that almost 9 cr people world over will die of Corona. To save lives of people, they have suggested lockdown is the best option.			1262732815109697536	https://twitter.com/kanthaliya/status/1262732815109697536	uk one imperial institute done study initial stage corona made big goofup earned world almost cr people world die corona save life people suggested lockdown best option		[{'score': 0.592342, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.698904, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-05-19	13:30:33	TheRailNation		1	1	7	First Run of 02501 Agartala Rajdhani COVID-19 Special departing Katihar Jn. (GZB WAP7 leading) #IndianRailways #Katihar #PhotoOfTheDay #NFR		#IndianRailways #Katihar #PhotoOfTheDay #NFR	1262737408602173441	https://twitter.com/TheRailNation/status/1262737408602173441	first run agartala rajdhani covid19 special departing katihar jn gzb wap7 leading indianrailways katihar photooftheday nfr		[{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-19	14:15:39	sanjaytirdiya		0	0	1	Have you ever seen a #soldier with moves like this in his locker? .#PulseViral #PulseNigeria #Covid19Nigeria #Covid_19 #COVID19Lockdown #COVID19Pandemic #Corona #CoronaPandemic #CoronaWarriors #CoronaUpdate #StaySafe #StayHomeSaveLives #StayAlert #StayConnected #lockdown2020		#soldier #PulseViral #PulseNigeria #Covid19Nigeria #Covid_19 #COVID19Lockdown #COVID19Pandemic #Corona #CoronaPandemic #CoronaWarriors #CoronaUpdate #StaySafe #StayHomeSaveLives #StayAlert #StayConnected #lockdown2020	1262748759860994050	https://twitter.com/sanjaytirdiya/status/1262748759860994050	ever seen soldier move like locker pulseviral pulsenigeria covid19nigeria covid_19 covid19lockdown covid19pandemic corona coronapandemic coronawarriors coronaupdate staysafe stayhomesavelives stayalert stayconnected lockdown2020		[]							
2020-05-19	14:20:15	rohitpatel29792		1	3	6	Calling 100% attendance of employee is not good at all in this pandemic time by putting social distancing at an edge. 33% was the good idea kindly go with it. @OfficialDMRC @AmitShahOffice @PMOIndia @ArvindKejriwal @AAPDelhi @MoHUA_India @AmitShahOffice	@OfficialDMRC @AmitShahOffice @PMOIndia @ArvindKejriwal @AAPDelhi @MoHUA_India @AmitShahOffice		1262749916801073157	https://twitter.com/rohitpatel29792/status/1262749916801073157	calling attendance employee good pandemic time putting social distancing edge good idea kindly go USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.808437, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-19	15:15:01	shankhajoyti		3	11	29	A Vote of Thanks to our #TPYC Secretary Shri.Dhiman Roy for today involving me in distribution of safety masks in the pandemic situation of Covid-19.....#MaskpehenoIndia – at Joynagar 3 1/2 Avenue		#TPYC #MaskpehenoIndia	1262763699867013121	https://twitter.com/shankhajoyti/status/1262763699867013121	vote thanks tpyc secretary shri.dhiman roy today involving distribution safety mask pandemic situation covid19 maskpehenoindia joynagar avenue	[{'sentence_id': 0, 'text': 'vote thanks tpyc secretary shri.dhiman', 'tones': [{'score': 0.607505, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'roy today involving distribution safety mask pandemic situation covid19 maskpehenoindia joynagar avenue', 'tones': [{'score': 0.672469, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]	[{'score': 0.751838, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-19	16:20:24	JBartaria		0	4	7	May buses suffering from corona so that they became thin and look like 3 wheeler #iStandWithSanjayRai		#iStandWithSanjayRai	1262780153337438211	https://twitter.com/JBartaria/status/1262780153337438211	may bus suffering corona became thin look like wheeler istandwithsanjayrai		[{'score': 0.633928, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.928936, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-05-19	17:01:30	RichinsLarvin		0	0	1	This is @Techfest_IITB conducted by @iitbombay and it's #best. Check it out by just a check at http://richins.in/techfest/ #IIT #bombay #Mumbai #technology #MotivationMonday @MahindraRacing @AFISHAL #college #WritingCommnunity #blogger #Covid_19 #COVID19 #coronavirus Have a good 	@Techfest_IITB @iitbombay @MahindraRacing @AFISHAL	#best #IIT #bombay #Mumbai #technology #MotivationMonday #college #WritingCommnunity #blogger #Covid_19 #COVID19 #coronavirus	1262790496054730752	https://twitter.com/RichinsLarvin/status/1262790496054730752	USER_MENTION conducted USER_MENTION best check check URL iit bombay mumbai technology motivationmonday USER_MENTION USER_MENTION college writingcommnunity blogger covid_19 covid19 coronavirus good		[{'score': 0.818024, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.670204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-19	17:27:21	SaumitPradhan		0	0	2	5g has higher speeds but has a Lower range, this may affect the QOS. #5g #5G #ElonMusk #spacex #AI #ArtificialIntelligence #MachineLearning #programming #electronics #networkarchitechture #Covid_19 #ruraldevelopment		#5g #5G #ElonMusk #spacex #AI #ArtificialIntelligence #MachineLearning #programming #electronics #networkarchitechture #Covid_19 #ruraldevelopment	1262797001051320321	https://twitter.com/SaumitPradhan/status/1262797001051320321	higher speed lower range may affect qos elonmusk spacex ai artificialintelligence machinelearning programming electronics networkarchitechture covid_19 ruraldevelopment		[{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-19	18:06:48	TengKuHaizim10		0	0	0	#donemoreh Malam 27 #kuihbuahmelaka #karipap #murtabak #runningman9012 #runningman #salamramadhan2020 #covid19 #dudukrumah #kitabaikramaisayang #kitamestimenang #kitajagakita #10malamterakhir @The Royal Town… https://www.instagram.com/p/CAYP9y2jZfm/?igshid=1ilwhbel60ssh		#donemoreh #kuihbuahmelaka #karipap #murtabak #runningman9012 #runningman #salamramadhan2020 #covid19 #dudukrumah #dudukrumah #kitabaikramaisayang #kitamestimenang #kitajagakita #kitajagakita #10malamterakhir	1262806927966380034	https://twitter.com/TengKuHaizim10/status/1262806927966380034	donemoreh malam kuihbuahmelaka karipap murtabak runningman9012 runningman salamramadhan2020 covid19 dudukrumah kitabaikramaisayang kitamestimenang kitajagakita USER_MENTION royal URL		[]							
2020-05-19	18:59:35	arifksyed		0	1	8	Peshawar Bazaars, shopping centres, shoes and cloths brands are filled with people, while the threat of corona is growing every hour. ANP's Mian Iftikhar also tested positive, while his elder brother died today of Corona.#CoronaVirusPakistan		#CoronaVirusPakistan	1262820211989909508	https://twitter.com/arifksyed/status/1262820211989909508	peshawar bazaar shopping centre shoe cloth brand filled people threat corona growing every hour anps mian iftikhar also tested positive elder brother died today corona coronaviruspakistan		[{'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-19	19:15:02	NCSH82	TheOfficialSBI	1	0	0	Don't waste time for this type message , niether any body attending call on this number ,nor helped by local branch @RBI @nsitharaman @FinMinIndia @ianuragthakur @sardanarohit @RajatSharmaLive @sudhirchaudhary @TajinderBagga #Covid_19	@RBI @nsitharaman @FinMinIndia @ianuragthakur @sardanarohit @RajatSharmaLive @sudhirchaudhary @TajinderBagga	#Covid_19	1262824100294254592	https://twitter.com/NCSH82/status/1262824100294254592	dont waste time type message niether body attending call number helped local branch USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION covid_19		[{'score': 0.555136, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-19	19:16:50	AngaineLulu		1	5	17	In the midst of Coronavirus...a lunatic in Nyando in Kenya James Odongo is restored. #ALunaticRestored – at Dubai		#ALunaticRestored	1262824553245483014	https://twitter.com/AngaineLulu/status/1262824553245483014	midst coronavirus lunatic nyando kenya james odongo restored alunaticrestored dubai		[]							
2020-05-19	19:48:42	prasanto	retheeshraj10	5	48	236	"Okay I checked out the reason: this was a BBC program on ""successes in tackling Covid19"". The ""failures"" episode is next week and Dr Vardhan is in a long queue. "			1262832573928992768	https://twitter.com/prasanto/status/1262832573928992768	okay checked reason bbc program success tackling covid19 failure episode next week dr vardhan long queue		[{'score': 0.543336, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-19	19:55:36	ayezay111		0	0	0	Global carbon emissions dropped 17% during COVID-19 lockdowns 			1262834309464915968	https://twitter.com/ayezay111/status/1262834309464915968	global carbon emission dropped covid19 lockdown		[]							
2020-05-19	23:28:18	absusa		0	0	0	There should be statistic of total fatalities during the lockdown. This measure may attract attention over the migration			1262887837118001152	https://twitter.com/absusa/status/1262887837118001152	statistic total fatality lockdown measure may attract attention migration		[{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-20	03:52:51	MukeshKarwa08		0	0	2	#Killcorana #Covid_19 Funny Quote – at mahaveer complex, sardarpura		#Killcorana #Covid_19	1262954415817883649	https://twitter.com/MukeshKarwa08/status/1262954415817883649	killcorana covid_19 funny quote mahaveer complex sardarpura		[{'score': 0.79771, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
